words,good_probs,Length,Thresh,Flag
flatc,0.05630243,5,0.05409819,FALSE
pimplewadi,0.056303251,10,0.05409819,FALSE
narshimhulu,0.056306164,11,0.05409819,FALSE
mundva,0.056307101,6,0.05409819,FALSE
aavishkar,0.056309055,9,0.05409819,FALSE
vashupdha,0.05631013,9,0.05409819,FALSE
jewelex,0.056320315,7,0.05409819,FALSE
nirmiti,0.056320743,7,0.05409819,FALSE
colonynew,0.056321777,9,0.05409819,FALSE
prabodh,0.056326679,7,0.05409819,FALSE
leparc,0.056329553,6,0.05409819,FALSE
raodwest,0.056335281,8,0.05409819,FALSE
gabvipalya,0.056337077,10,0.05409819,FALSE
ashirvaad,0.056345978,9,0.05409819,FALSE
aashirvad,0.056345978,9,0.05409819,FALSE
imamwada,0.056346668,8,0.05409819,FALSE
tiffins,0.05634775,7,0.05409819,FALSE
doddathogur,0.056349487,11,0.05409819,FALSE
lawrance,0.056350292,8,0.05409819,FALSE
enclaveaashirwaad,0.056353627,17,0.05409819,FALSE
boulverd,0.056355554,8,0.05409819,FALSE
bhoiwada,0.056359917,8,0.05409819,FALSE
rozario,0.056377969,7,0.05409819,FALSE
ashokvan,0.05637879,8,0.05409819,FALSE
daulat,0.056380463,6,0.05409819,FALSE
anytime,0.056380683,7,0.05409819,FALSE
sonnet,0.056382778,6,0.05409819,FALSE
enckilevu,0.05638432,9,0.05409819,FALSE
roadambedkar,0.056386214,12,0.05409819,FALSE
ammulya,0.056386546,7,0.05409819,FALSE
ragahv,0.056389698,6,0.05409819,FALSE
ayaachi,0.05639272,7,0.05409819,FALSE
dthakur,0.056393366,7,0.05409819,FALSE
smilee,0.056397303,6,0.05409819,FALSE
sangamwdi,0.056397497,9,0.05409819,FALSE
saigreenwoods,0.056400228,13,0.05409819,FALSE
celluloid,0.05640257,9,0.05409819,FALSE
elica,0.05641192,5,0.05409819,FALSE
nilayamdrc,0.056415207,10,0.05409819,FALSE
exange,0.056417479,6,0.05409819,FALSE
felicia,0.056428523,7,0.05409819,FALSE
bellismo,0.056428534,8,0.05409819,FALSE
irupu,0.056433683,5,0.05409819,FALSE
kodgehalli,0.056449124,10,0.05409819,FALSE
karvy,0.056457977,5,0.05409819,FALSE
svasti,0.056463393,6,0.05409819,FALSE
gerizim,0.05646984,7,0.05409819,FALSE
mohammadpur,0.056470718,11,0.05409819,FALSE
jeejabai,0.056472384,8,0.05409819,FALSE
place,0.056474955,5,0.05409819,FALSE
jasminev,0.056488932,8,0.05409819,FALSE
epitome,0.056490348,7,0.05409819,FALSE
arukul,0.056494095,6,0.05409819,FALSE
ordnance,0.056494745,8,0.05409819,FALSE
borges,0.05649623,6,0.05409819,FALSE
abhra,0.056497104,5,0.05409819,FALSE
lineundefined,0.056497727,13,0.05409819,FALSE
symphonya,0.056502001,9,0.05409819,FALSE
kidwai,0.056503074,6,0.05409819,FALSE
angupta,0.056507952,7,0.05409819,FALSE
saarrthi,0.056515489,8,0.05409819,FALSE
noadarsh,0.056515747,8,0.05409819,FALSE
lubricants,0.056523739,10,0.05409819,FALSE
sayba,0.056538605,5,0.05409819,FALSE
suavity,0.056539103,7,0.05409819,FALSE
socitey,0.056542143,7,0.05409819,FALSE
swagruha,0.056544171,8,0.05409819,FALSE
cornerrkpuramkothapet,0.056550874,21,0.05409819,FALSE
perody,0.056551602,6,0.05409819,FALSE
clustergurgaon,0.056562039,14,0.05409819,FALSE
temple,0.056564198,6,0.05409819,FALSE
mysore,0.056565771,6,0.05409819,FALSE
phasejp,0.056565802,7,0.05409819,FALSE
amrit,0.056567261,5,0.05409819,FALSE
dwraka,0.056568393,6,0.05409819,FALSE
koyambedu,0.056568984,9,0.05409819,FALSE
soceity,0.056581929,7,0.05409819,FALSE
burfi,0.056583978,5,0.05409819,FALSE
horizom,0.056589229,7,0.05409819,FALSE
aatreyasa,0.056590797,9,0.05409819,FALSE
terraceselectronics,0.056590972,19,0.05409819,FALSE
highwaykurla,0.056593598,12,0.05409819,FALSE
ankams,0.056597703,6,0.05409819,FALSE
papireddy,0.056597867,9,0.05409819,FALSE
bonkode,0.056598555,7,0.05409819,FALSE
genius,0.056601202,6,0.05409819,FALSE
homeguard,0.056608333,9,0.05409819,FALSE
cmahavir,0.056609079,8,0.05409819,FALSE
doddamuniswamy,0.056610041,14,0.05409819,FALSE
ripple,0.056615645,6,0.05409819,FALSE
anhill,0.056620498,6,0.05409819,FALSE
leith,0.056623416,5,0.05409819,FALSE
shrew,0.056624052,5,0.05409819,FALSE
transformar,0.056624508,11,0.05409819,FALSE
hamdam,0.056628096,6,0.05409819,FALSE
eldams,0.05662905,6,0.05409819,FALSE
runwalgreens,0.056633651,12,0.05409819,FALSE
technopolis,0.056637731,11,0.05409819,FALSE
carebaglur,0.056648465,10,0.05409819,FALSE
sevenlake,0.056655202,9,0.05409819,FALSE
baskin,0.056663061,6,0.05409819,FALSE
arteor,0.056666035,6,0.05409819,FALSE
bsector,0.056668331,7,0.05409819,FALSE
communications,0.056669631,14,0.05409819,FALSE
kelton,0.056672607,6,0.05409819,FALSE
baitul,0.056676896,6,0.05409819,FALSE
baishnabghata,0.056681976,13,0.05409819,FALSE
subbaraju,0.056683944,9,0.05409819,FALSE
crossbehind,0.056684714,11,0.05409819,FALSE
kazim,0.056685962,5,0.05409819,FALSE
akbarbagh,0.056686085,9,0.05409819,FALSE
temole,0.056688357,6,0.05409819,FALSE
projectrajarhut,0.056692772,15,0.05409819,FALSE
tridax,0.05669302,6,0.05409819,FALSE
prajwalaa,0.056696013,9,0.05409819,FALSE
nocrd,0.056705339,5,0.05409819,FALSE
buildingmahdevpalav,0.056709362,19,0.05409819,FALSE
sairajdham,0.056709758,10,0.05409819,FALSE
appatmevts,0.056719383,10,0.05409819,FALSE
coast,0.056720788,5,0.05409819,FALSE
punjabi,0.056724507,7,0.05409819,FALSE
mohmadwadi,0.056726489,10,0.05409819,FALSE
plams,0.05673038,5,0.05409819,FALSE
ghule,0.056734648,5,0.05409819,FALSE
atriumurban,0.056745894,11,0.05409819,FALSE
kalpataruaurablg,0.056746438,16,0.05409819,FALSE
crossrd,0.056746623,7,0.05409819,FALSE
dhakoji,0.056749968,7,0.05409819,FALSE
dignostic,0.056753966,9,0.05409819,FALSE
cladius,0.05675771,7,0.05409819,FALSE
mehta,0.056763079,5,0.05409819,FALSE
daffodil,0.056766532,8,0.05409819,FALSE
mainvivek,0.056772576,9,0.05409819,FALSE
muglivakka,0.056772752,10,0.05409819,FALSE
yellowtail,0.056778962,10,0.05409819,FALSE
shidni,0.056781873,6,0.05409819,FALSE
complexeksar,0.056782523,12,0.05409819,FALSE
sreyas,0.056804943,6,0.05409819,FALSE
technova,0.056810771,8,0.05409819,FALSE
homesprr,0.056813843,8,0.05409819,FALSE
brookes,0.056813916,7,0.05409819,FALSE
homesamizhdhini,0.056817757,15,0.05409819,FALSE
srcunderabad,0.056819207,12,0.05409819,FALSE
southwoods,0.056826909,10,0.05409819,FALSE
rouge,0.056832024,5,0.05409819,FALSE
shivdatta,0.056833514,9,0.05409819,FALSE
springs,0.056835905,7,0.05409819,FALSE
keshavkunj,0.056838031,10,0.05409819,FALSE
springseas,0.056838735,10,0.05409819,FALSE
samrudi,0.056845291,7,0.05409819,FALSE
seiyon,0.056860563,6,0.05409819,FALSE
rdndblock,0.056868183,9,0.05409819,FALSE
mayitri,0.056874192,7,0.05409819,FALSE
burooj,0.056878397,6,0.05409819,FALSE
sportswood,0.056881086,10,0.05409819,FALSE
sumukhi,0.056887474,7,0.05409819,FALSE
layoutbegur,0.05688814,11,0.05409819,FALSE
amherst,0.056903148,7,0.05409819,FALSE
mirzalaguda,0.056903384,11,0.05409819,FALSE
mazagoan,0.056905539,8,0.05409819,FALSE
weight,0.056910712,6,0.05409819,FALSE
aswin,0.05691882,5,0.05409819,FALSE
reflex,0.056925076,6,0.05409819,FALSE
parkplace,0.05693154,9,0.05409819,FALSE
abhee,0.056931937,5,0.05409819,FALSE
jaiveesb,0.056935674,8,0.05409819,FALSE
srinu,0.056937087,5,0.05409819,FALSE
majeatic,0.056937841,8,0.05409819,FALSE
waghbill,0.056941475,8,0.05409819,FALSE
binnipete,0.056945155,9,0.05409819,FALSE
drcjagadeeshs,0.05695457,13,0.05409819,FALSE
navketan,0.056955157,8,0.05409819,FALSE
andrews,0.056961616,7,0.05409819,FALSE
devdaya,0.056963524,7,0.05409819,FALSE
tannu,0.056964901,5,0.05409819,FALSE
ladiesnear,0.056967044,10,0.05409819,FALSE
anjor,0.056967183,5,0.05409819,FALSE
fulmala,0.056969988,7,0.05409819,FALSE
nootan,0.056971131,6,0.05409819,FALSE
iraikutty,0.056971169,9,0.05409819,FALSE
infant,0.056973454,6,0.05409819,FALSE
kupuswamy,0.056975137,9,0.05409819,FALSE
solutions,0.056986058,9,0.05409819,FALSE
ismail,0.05699397,6,0.05409819,FALSE
kohir,0.056993996,5,0.05409819,FALSE
rajgad,0.056997487,6,0.05409819,FALSE
produtury,0.057000054,9,0.05409819,FALSE
qrtrs,0.057000478,5,0.05409819,FALSE
nedumpaathai,0.057001977,12,0.05409819,FALSE
vikma,0.057008688,5,0.05409819,FALSE
landscaped,0.057009123,10,0.05409819,FALSE
hakim,0.057015124,5,0.05409819,FALSE
relax,0.05702017,5,0.05409819,FALSE
chikuwadi,0.057020759,9,0.05409819,FALSE
hirji,0.057025482,5,0.05409819,FALSE
going,0.057027395,5,0.05409819,FALSE
rajni,0.057031522,5,0.05409819,FALSE
leher,0.057035146,5,0.05409819,FALSE
pusph,0.057037328,5,0.05409819,FALSE
tikujini,0.057048528,8,0.05409819,FALSE
jackob,0.057053368,6,0.05409819,FALSE
modernlayout,0.057055543,12,0.05409819,FALSE
pruksa,0.057057714,6,0.05409819,FALSE
mehtas,0.057060536,6,0.05409819,FALSE
omkaarshree,0.057069182,11,0.05409819,FALSE
guzar,0.057069473,5,0.05409819,FALSE
comforts,0.057069968,8,0.05409819,FALSE
srnivasa,0.057072328,8,0.05409819,FALSE
milksman,0.057073808,8,0.05409819,FALSE
anjelica,0.057074355,8,0.05409819,FALSE
ragipet,0.057077308,7,0.05409819,FALSE
ahmednagar,0.057078357,10,0.05409819,FALSE
bhacupally,0.057079962,10,0.05409819,FALSE
waterwoods,0.057081804,10,0.05409819,FALSE
gadgil,0.057084207,6,0.05409819,FALSE
shyaam,0.057084797,6,0.05409819,FALSE
toyota,0.057088835,6,0.05409819,FALSE
amogha,0.057098188,6,0.05409819,FALSE
zodaic,0.057101564,6,0.05409819,FALSE
abhishek,0.057107931,8,0.05409819,FALSE
townhall,0.057117938,8,0.05409819,FALSE
almas,0.057119382,5,0.05409819,FALSE
godvari,0.057123574,7,0.05409819,FALSE
rajuguru,0.057125981,8,0.05409819,FALSE
nagarkurlaemumbai,0.057127838,17,0.05409819,FALSE
nivasrd,0.057128907,7,0.05409819,FALSE
blockzed,0.057138211,8,0.05409819,FALSE
streetguindy,0.057141426,12,0.05409819,FALSE
sanskruti,0.057148406,9,0.05409819,FALSE
azalia,0.057149888,6,0.05409819,FALSE
fakhrihills,0.057152495,11,0.05409819,FALSE
aspects,0.057155294,7,0.05409819,FALSE
indburg,0.057155769,7,0.05409819,FALSE
residenxy,0.057160169,9,0.05409819,FALSE
allied,0.057171656,6,0.05409819,FALSE
kanbai,0.057173425,6,0.05409819,FALSE
kistareddypet,0.057173905,13,0.05409819,FALSE
curious,0.057175439,7,0.05409819,FALSE
bourn,0.05717812,5,0.05409819,FALSE
societyth,0.05718391,9,0.05409819,FALSE
binova,0.057190556,6,0.05409819,FALSE
murbad,0.057192364,6,0.05409819,FALSE
sanrat,0.057196892,6,0.05409819,FALSE
munzil,0.057201891,6,0.05409819,FALSE
shefali,0.057203793,7,0.05409819,FALSE
kalki,0.057205035,5,0.05409819,FALSE
eskay,0.057211148,5,0.05409819,FALSE
kingson,0.05721762,7,0.05409819,FALSE
madhugiri,0.057222432,9,0.05409819,FALSE
keltech,0.05722469,7,0.05409819,FALSE
gahtkopar,0.05722551,9,0.05409819,FALSE
berkely,0.057225606,7,0.05409819,FALSE
anexo,0.0572271,5,0.05409819,FALSE
chivda,0.057228319,6,0.05409819,FALSE
jagmagia,0.057233668,8,0.05409819,FALSE
gokulam,0.057235327,7,0.05409819,FALSE
osimo,0.057237535,5,0.05409819,FALSE
sunvision,0.057247473,9,0.05409819,FALSE
shifting,0.057249151,8,0.05409819,FALSE
vinootna,0.057256581,8,0.05409819,FALSE
allareddyguda,0.057257873,13,0.05409819,FALSE
saptagiri,0.057259994,9,0.05409819,FALSE
colorberry,0.057260177,10,0.05409819,FALSE
chswakad,0.057260604,8,0.05409819,FALSE
asvini,0.057262062,6,0.05409819,FALSE
eastnavi,0.057262067,8,0.05409819,FALSE
nimit,0.05726315,5,0.05409819,FALSE
sajjini,0.0572681,7,0.05409819,FALSE
amaze,0.057268363,5,0.05409819,FALSE
arjun,0.057270597,5,0.05409819,FALSE
lillium,0.057276632,7,0.05409819,FALSE
acropolies,0.057278223,10,0.05409819,FALSE
shivsakthi,0.057284565,10,0.05409819,FALSE
parkwayhome,0.057292397,11,0.05409819,FALSE
unique,0.057292475,6,0.05409819,FALSE
crossbheema,0.057295144,11,0.05409819,FALSE
samaz,0.057295621,5,0.05409819,FALSE
vinky,0.057303133,5,0.05409819,FALSE
farhat,0.057305299,6,0.05409819,FALSE
areab,0.057310488,5,0.05409819,FALSE
thalacauvery,0.057310877,12,0.05409819,FALSE
rajshekhar,0.057312958,10,0.05409819,FALSE
truspace,0.057314159,8,0.05409819,FALSE
sanjhi,0.057316612,6,0.05409819,FALSE
sothern,0.057319646,7,0.05409819,FALSE
countybeermguda,0.057319859,15,0.05409819,FALSE
suvastu,0.05732561,7,0.05409819,FALSE
forestview,0.057325687,10,0.05409819,FALSE
atchutha,0.057332484,8,0.05409819,FALSE
kanraj,0.057335497,6,0.05409819,FALSE
docietyu,0.057341844,8,0.05409819,FALSE
radhey,0.057351184,6,0.05409819,FALSE
compex,0.057364939,6,0.05409819,FALSE
satbari,0.057365234,7,0.05409819,FALSE
forge,0.057365494,5,0.05409819,FALSE
hampstead,0.057375427,9,0.05409819,FALSE
rassaz,0.057383335,6,0.05409819,FALSE
thirdeye,0.057387083,8,0.05409819,FALSE
houseannexe,0.057389949,11,0.05409819,FALSE
bydrahalli,0.057393687,10,0.05409819,FALSE
hyatt,0.057395325,5,0.05409819,FALSE
lakshmiah,0.05740246,9,0.05409819,FALSE
residncy,0.057402975,8,0.05409819,FALSE
ulsoor,0.057403626,6,0.05409819,FALSE
aanjaneya,0.057403887,9,0.05409819,FALSE
coastbeside,0.057407876,11,0.05409819,FALSE
alturasbelathur,0.057408481,15,0.05409819,FALSE
wishper,0.057418524,7,0.05409819,FALSE
ilaam,0.057418557,5,0.05409819,FALSE
family,0.057419184,6,0.05409819,FALSE
manufacturing,0.057427045,13,0.05409819,FALSE
vijaydeep,0.05742804,9,0.05409819,FALSE
hostle,0.057430527,6,0.05409819,FALSE
futec,0.057437393,5,0.05409819,FALSE
boduppalhyderabad,0.057439709,17,0.05409819,FALSE
rustomjee,0.057448834,9,0.05409819,FALSE
gmanis,0.057451067,6,0.05409819,FALSE
balmukund,0.057458868,9,0.05409819,FALSE
cliffend,0.057463453,8,0.05409819,FALSE
sophronia,0.057473474,9,0.05409819,FALSE
saphireold,0.05747861,10,0.05409819,FALSE
delta,0.057492211,5,0.05409819,FALSE
espacia,0.057493797,7,0.05409819,FALSE
gurukul,0.057495162,7,0.05409819,FALSE
sairams,0.057496109,7,0.05409819,FALSE
nibbana,0.057500887,7,0.05409819,FALSE
castlekuberan,0.057504716,13,0.05409819,FALSE
abirami,0.057515221,7,0.05409819,FALSE
chikkagubbi,0.057518528,11,0.05409819,FALSE
naiomi,0.057526709,6,0.05409819,FALSE
emblem,0.05753094,6,0.05409819,FALSE
lodging,0.057531618,7,0.05409819,FALSE
lakefield,0.057549509,9,0.05409819,FALSE
limaye,0.057550774,6,0.05409819,FALSE
broker,0.057555671,6,0.05409819,FALSE
uduti,0.05755656,5,0.05409819,FALSE
summits,0.057566315,7,0.05409819,FALSE
daulatabad,0.057569269,10,0.05409819,FALSE
innerspace,0.057572077,10,0.05409819,FALSE
harii,0.05757596,5,0.05409819,FALSE
pimpri,0.05757872,6,0.05409819,FALSE
joint,0.057579721,5,0.05409819,FALSE
mitraa,0.057579805,6,0.05409819,FALSE
alvernia,0.057580709,8,0.05409819,FALSE
zohra,0.057585915,5,0.05409819,FALSE
terraces,0.057593053,8,0.05409819,FALSE
autadwadi,0.057593089,9,0.05409819,FALSE
affinity,0.057593576,8,0.05409819,FALSE
begonia,0.057595557,7,0.05409819,FALSE
lifetree,0.057601056,8,0.05409819,FALSE
amigo,0.057601105,5,0.05409819,FALSE
panchdeep,0.057601597,9,0.05409819,FALSE
elysian,0.057604471,7,0.05409819,FALSE
mansionz,0.057607109,8,0.05409819,FALSE
celestelw,0.057607406,9,0.05409819,FALSE
chauhan,0.057609723,7,0.05409819,FALSE
eksar,0.057610523,5,0.05409819,FALSE
carmicheal,0.057614096,10,0.05409819,FALSE
agyary,0.057626107,6,0.05409819,FALSE
shukhobrishti,0.05762671,13,0.05409819,FALSE
aagam,0.057632587,5,0.05409819,FALSE
rethibowli,0.057634003,10,0.05409819,FALSE
chickenroad,0.057635102,11,0.05409819,FALSE
through,0.057638541,7,0.05409819,FALSE
zafrulla,0.057640339,8,0.05409819,FALSE
futurex,0.057646216,7,0.05409819,FALSE
cleanic,0.057646442,7,0.05409819,FALSE
welfare,0.057647337,7,0.05409819,FALSE
colonytiruvanmiyurchennai,0.05765342,25,0.05409819,FALSE
havensmizpahnewsastrynagar,0.05765353,26,0.05409819,FALSE
memory,0.057657976,6,0.05409819,FALSE
sreeja,0.057669292,6,0.05409819,FALSE
fortius,0.057670708,7,0.05409819,FALSE
westwood,0.057674136,8,0.05409819,FALSE
sreevaari,0.0576752,9,0.05409819,FALSE
stadium,0.057679154,7,0.05409819,FALSE
roadbandra,0.057680471,10,0.05409819,FALSE
motten,0.057682403,6,0.05409819,FALSE
dodamvalli,0.057682476,10,0.05409819,FALSE
annie,0.057684286,5,0.05409819,FALSE
kherria,0.057686071,7,0.05409819,FALSE
bedroom,0.057688037,7,0.05409819,FALSE
tuitions,0.057695349,8,0.05409819,FALSE
prahlada,0.057696343,8,0.05409819,FALSE
dplatinum,0.057696565,9,0.05409819,FALSE
arezzo,0.057703462,6,0.05409819,FALSE
rapts,0.057709398,5,0.05409819,FALSE
almeida,0.057712221,7,0.05409819,FALSE
shivkrupra,0.057715401,10,0.05409819,FALSE
ambedhkar,0.057715763,9,0.05409819,FALSE
sherwood,0.05771695,8,0.05409819,FALSE
vobugari,0.057719325,8,0.05409819,FALSE
mylsandra,0.057719951,9,0.05409819,FALSE
arched,0.057725386,6,0.05409819,FALSE
anemone,0.057725559,7,0.05409819,FALSE
navjiwan,0.057729043,8,0.05409819,FALSE
ariisto,0.057729792,7,0.05409819,FALSE
doddabanhalli,0.057730198,13,0.05409819,FALSE
greenview,0.057733437,9,0.05409819,FALSE
infocom,0.05773703,7,0.05409819,FALSE
springfield,0.05773997,11,0.05409819,FALSE
runwal,0.057741479,6,0.05409819,FALSE
moulaali,0.057742073,8,0.05409819,FALSE
vajhra,0.057743871,6,0.05409819,FALSE
supremus,0.057754662,8,0.05409819,FALSE
roadgreen,0.057754926,9,0.05409819,FALSE
botanical,0.057759273,9,0.05409819,FALSE
edenfield,0.057759666,9,0.05409819,FALSE
salunke,0.05776502,7,0.05409819,FALSE
cenha,0.057765524,5,0.05409819,FALSE
bayloard,0.057772529,8,0.05409819,FALSE
avishiktaone,0.057783358,12,0.05409819,FALSE
trueliv,0.057784591,7,0.05409819,FALSE
creek,0.057788889,5,0.05409819,FALSE
thiruvanmiyurchennai,0.057789168,20,0.05409819,FALSE
ultimar,0.057798651,7,0.05409819,FALSE
impact,0.057798981,6,0.05409819,FALSE
nivriti,0.057804692,7,0.05409819,FALSE
saqure,0.05780648,6,0.05409819,FALSE
insignia,0.057807306,8,0.05409819,FALSE
roadarunbakkam,0.057814335,14,0.05409819,FALSE
brahminwadi,0.057815477,11,0.05409819,FALSE
etternia,0.057816043,8,0.05409819,FALSE
yadugiri,0.057817377,8,0.05409819,FALSE
annaj,0.057818916,5,0.05409819,FALSE
lunkad,0.057824384,6,0.05409819,FALSE
guldev,0.057830913,6,0.05409819,FALSE
parasdeep,0.057836134,9,0.05409819,FALSE
condoy,0.057837249,6,0.05409819,FALSE
ggouri,0.057841011,6,0.05409819,FALSE
koinoor,0.05784171,7,0.05409819,FALSE
married,0.057843938,7,0.05409819,FALSE
electronicsundefined,0.057844307,20,0.05409819,FALSE
cyberpark,0.057844757,9,0.05409819,FALSE
elgance,0.057849284,7,0.05409819,FALSE
koliverry,0.057852722,9,0.05409819,FALSE
shatdal,0.057853042,7,0.05409819,FALSE
pratiek,0.057855206,7,0.05409819,FALSE
sankhodeep,0.057855629,10,0.05409819,FALSE
viihar,0.057855709,6,0.05409819,FALSE
punny,0.057860332,5,0.05409819,FALSE
gomed,0.057867471,5,0.05409819,FALSE
yacoob,0.057868884,6,0.05409819,FALSE
bhuvi,0.057875657,5,0.05409819,FALSE
rustomji,0.057881932,8,0.05409819,FALSE
caladium,0.0578828,8,0.05409819,FALSE
qaisar,0.057885256,6,0.05409819,FALSE
sultalpalya,0.057899936,11,0.05409819,FALSE
iblur,0.057903166,5,0.05409819,FALSE
divysreetechnopark,0.057903504,18,0.05409819,FALSE
fitchai,0.057907685,7,0.05409819,FALSE
bikes,0.057908487,5,0.05409819,FALSE
republik,0.057909209,8,0.05409819,FALSE
monoharpukur,0.057913227,12,0.05409819,FALSE
bisaid,0.057913365,6,0.05409819,FALSE
dominos,0.057913472,7,0.05409819,FALSE
razorpay,0.057926381,8,0.05409819,FALSE
maxbliss,0.057929433,8,0.05409819,FALSE
pingle,0.057930778,6,0.05409819,FALSE
homeawaits,0.057931682,10,0.05409819,FALSE
raiyaan,0.057939936,7,0.05409819,FALSE
trivoli,0.057940355,7,0.05409819,FALSE
sanjeeviah,0.057941662,10,0.05409819,FALSE
ratanbai,0.057942391,8,0.05409819,FALSE
brahmin,0.057945289,7,0.05409819,FALSE
eagleton,0.057946794,8,0.05409819,FALSE
chsshivshrushti,0.057953501,15,0.05409819,FALSE
sahayog,0.057956793,7,0.05409819,FALSE
amadeus,0.057957402,7,0.05409819,FALSE
mominpur,0.057962576,8,0.05409819,FALSE
whitefiled,0.057965626,10,0.05409819,FALSE
greaternoida,0.057966282,12,0.05409819,FALSE
vaibhogam,0.057967629,9,0.05409819,FALSE
airlines,0.057971702,8,0.05409819,FALSE
samspur,0.057975038,7,0.05409819,FALSE
mawin,0.05797608,5,0.05409819,FALSE
umadevraj,0.057985054,9,0.05409819,FALSE
dafoodil,0.057987068,8,0.05409819,FALSE
khairne,0.057988481,7,0.05409819,FALSE
subbama,0.057989791,7,0.05409819,FALSE
rithwik,0.057992256,7,0.05409819,FALSE
spirits,0.057992722,7,0.05409819,FALSE
calysta,0.058000767,7,0.05409819,FALSE
meyyammai,0.058002216,9,0.05409819,FALSE
buildingboi,0.058005502,11,0.05409819,FALSE
saurabh,0.058005655,7,0.05409819,FALSE
tribhuvan,0.058009093,9,0.05409819,FALSE
vasuki,0.058010964,6,0.05409819,FALSE
panvelnavi,0.058020539,10,0.05409819,FALSE
oarty,0.058021005,5,0.05409819,FALSE
meadow,0.058027412,6,0.05409819,FALSE
utopia,0.05802908,6,0.05409819,FALSE
cuisine,0.058031761,7,0.05409819,FALSE
wilton,0.058035759,6,0.05409819,FALSE
saideep,0.058036935,7,0.05409819,FALSE
societylions,0.058037662,12,0.05409819,FALSE
murugesnar,0.058037941,10,0.05409819,FALSE
steeple,0.058040123,7,0.05409819,FALSE
facility,0.058041018,8,0.05409819,FALSE
talmakiwadi,0.058046833,11,0.05409819,FALSE
recendcy,0.05805168,8,0.05409819,FALSE
klassic,0.058061218,7,0.05409819,FALSE
facing,0.058061312,6,0.05409819,FALSE
winspace,0.058063409,8,0.05409819,FALSE
eleita,0.058064782,6,0.05409819,FALSE
complexsiddhi,0.058069201,13,0.05409819,FALSE
kriahna,0.058073385,7,0.05409819,FALSE
fantasy,0.058074502,7,0.05409819,FALSE
srushti,0.058075535,7,0.05409819,FALSE
enclaveapgos,0.058077671,12,0.05409819,FALSE
promotion,0.058083053,9,0.05409819,FALSE
muthamizh,0.058083798,9,0.05409819,FALSE
monica,0.058084183,6,0.05409819,FALSE
gowriwakkam,0.058091657,11,0.05409819,FALSE
layouthsr,0.058099382,9,0.05409819,FALSE
towerpacifica,0.058105141,13,0.05409819,FALSE
swabhimaan,0.058106405,10,0.05409819,FALSE
etechno,0.058107599,7,0.05409819,FALSE
bezzola,0.058112041,7,0.05409819,FALSE
gaurcity,0.058112078,8,0.05409819,FALSE
trueno,0.058114543,6,0.05409819,FALSE
shivkrupa,0.058119435,9,0.05409819,FALSE
fairyland,0.058126127,9,0.05409819,FALSE
salunkhe,0.058126972,8,0.05409819,FALSE
mrradha,0.0581283,7,0.05409819,FALSE
ankuraa,0.058133404,7,0.05409819,FALSE
dhuva,0.05814426,5,0.05409819,FALSE
aakash,0.058149073,6,0.05409819,FALSE
terraza,0.058149866,7,0.05409819,FALSE
cascades,0.058152253,8,0.05409819,FALSE
camus,0.058153853,5,0.05409819,FALSE
kolupukur,0.058154542,9,0.05409819,FALSE
buolding,0.058155034,8,0.05409819,FALSE
shukwani,0.058165003,8,0.05409819,FALSE
meghaa,0.058165362,6,0.05409819,FALSE
pipeline,0.058173897,8,0.05409819,FALSE
sahab,0.058174068,5,0.05409819,FALSE
sreeda,0.058175124,6,0.05409819,FALSE
works,0.058177865,5,0.05409819,FALSE
gundavli,0.058178049,8,0.05409819,FALSE
bhaggyam,0.0581821,8,0.05409819,FALSE
labhshrushti,0.058182865,12,0.05409819,FALSE
jaffre,0.058188948,6,0.05409819,FALSE
